OrderID,CustomerID,PlatformID,ZoneID,OrderStatus,OrderDate,OrderTime,Subtotal_EGP,DeliveryFee_EGP,PlatformCommissionPercent,PlatformCommissionAmount_EGP,Tip_EGP,IsCOD,WasCODRefused
2509,131,2,14,Delivered,2025-06-16,2025-06-16 23:55:48,168.76,25.0,17.96,30.31,0,1,0
2510,195,1,28,Delivered,2024-10-16,2024-10-16 20:38:00,579.19,20.0,23.28,134.84,20,1,0
2511,382,2,4,Delivered,2025-12-04,2025-12-04 14:11:49,514.57,35.0,15.92,81.92,0,0,
2512,482,2,2,Delivered,2024-06-16,2024-06-16 23:30:04,335.99,28.0,15.95,53.59,0,1,0
2513,202,1,2,Delivered,2025-12-03,2025-12-03 14:37:08,154.99,28.0,22.78,35.31,0,1,0
2514,418,2,2,Cancelled,2024-10-17,2024-10-17 21:27:33,164.9,28.0,16.57,27.32,0,1,0
2515,189,1,29,Delivered,2025-11-03,2025-11-03 12:09:05,321.68,20.0,24.22,77.91,0,0,
2516,147,1,13,Delivered,2025-10-12,2025-10-12 22:24:57,504.88,25.0,20.51,103.55,50,1,0
2517,207,1,11,Delivered,2024-08-05,2024-08-05 19:21:35,339.92,28.0,21.52,73.15,15,1,0
2518,155,1,24,Delivered,2025-05-30,2025-05-30 12:46:38,517.33,20.0,23.44,121.26,0,1,0
2519,132,3,29,Delivered,2024-05-18,2024-05-18 11:27:13,152.76,20.0,15.3,23.37,20,1,0
2520,300,3,30,Delivered,2025-03-24,2025-03-24 02:58:22,343.26,20.0,19.58,67.21,30,1,0
2521,326,3,6,Delivered,2024-03-02,2024-03-02 21:30:25,156.72,30.0,15.04,23.57,0,0,
2522,424,1,9,Delivered,2024-01-30,2024-01-30 19:12:34,644.36,42.0,21.82,140.6,0,1,0
2523,137,4,16,Delivered,2024-08-26,2024-08-26 23:22:06,346.56,20.0,14.67,50.84,20,1,0
2524,84,1,16,Delivered,2024-07-19,2024-07-19 15:59:29,638.72,20.0,20.29,129.6,30,1,0
2525,444,2,10,Refunded,2025-02-22,2025-02-22 13:13:05,748.82,0.0,16.37,122.58,50,1,0
2526,29,4,13,Delivered,2024-01-04,2024-01-04 21:49:19,407.57,25.0,13.94,56.82,20,0,
2527,399,3,23,Delivered,2024-08-10,2024-08-10 18:54:20,429.75,20.0,19.36,83.2,0,1,0
2528,472,1,1,Delivered,2024-12-04,2024-12-04 23:05:17,192.0,30.0,24.82,47.65,0,0,
2529,109,2,11,Delivered,2024-08-18,2024-08-18 12:17:11,279.87,28.0,17.39,48.67,0,0,
2530,195,1,28,Delivered,2024-03-12,2024-03-12 10:56:39,426.72,20.0,20.13,85.9,0,1,0
2531,313,5,5,Delivered,2025-09-08,2025-09-08 10:26:10,121.23,22.0,0.0,0.0,15,1,0
2532,170,1,2,Delivered,2024-07-14,2024-07-14 13:05:32,329.5,0.0,21.99,72.46,0,1,0
2533,149,1,33,Delivered,2024-10-28,2024-10-28 10:36:58,568.0,20.0,22.12,125.64,0,1,0
2534,84,3,16,Delivered,2024-05-05,2024-05-05 21:15:47,506.87,20.0,20.0,101.37,0,1,1
2535,441,2,10,Cancelled,2024-10-09,2024-10-09 09:03:53,855.31,32.0,17.75,151.82,0,0,
2536,173,3,7,Delivered,2024-08-05,2024-08-05 23:50:52,325.3,0.0,17.76,57.77,0,0,
2537,127,1,22,Delivered,2024-10-10,2024-10-10 21:45:50,670.79,22.0,23.01,154.35,0,1,0
2538,9,1,5,Pending,2024-12-14,2024-12-14 23:11:59,404.62,22.0,21.45,86.79,20,1,1
2539,485,1,12,Delivered,2025-02-23,2025-02-23 23:01:22,482.02,27.0,24.26,116.94,0,1,0
2540,66,3,2,Refunded,2024-06-19,2024-06-19 23:18:44,969.31,28.0,15.65,151.7,20,0,
2541,381,5,16,Cancelled,2025-10-14,2025-10-14 19:49:31,276.33,20.0,0.0,0.0,0,1,0
2542,226,1,1,Delivered,2024-11-01,2024-11-01 20:30:26,548.06,30.0,20.14,110.38,0,1,0
2543,98,1,2,Delivered,2025-01-09,2025-01-09 14:46:36,323.4,28.0,23.93,77.39,20,0,
2544,18,5,28,Delivered,2025-12-08,2025-12-08 21:29:47,178.39,20.0,0.0,0.0,25,1,0
2545,206,2,5,Delivered,2025-07-07,2025-07-07 15:20:21,249.3,0.0,17.53,43.7,5,1,0
2546,424,1,9,Delivered,2024-05-28,2024-05-28 21:49:30,461.11,42.0,22.67,104.53,50,1,0
2547,180,2,5,Delivered,2025-11-20,2025-11-20 19:44:02,162.62,22.0,16.66,27.09,0,1,0
2548,246,4,1,Delivered,2024-02-06,2024-02-06 22:21:55,312.41,30.0,14.74,46.05,25,1,0
2549,472,2,1,Delivered,2024-09-18,2024-09-18 20:59:10,626.66,30.0,16.25,101.83,20,1,1
2550,250,3,1,Cancelled,2024-09-05,2024-09-05 20:33:08,660.95,30.0,17.38,114.87,0,0,
2551,199,2,2,Delivered,2024-03-04,2024-03-04 13:22:49,452.38,28.0,16.35,73.96,0,1,1
2552,26,1,1,Delivered,2025-05-09,2025-05-09 21:01:58,424.61,30.0,22.57,95.83,0,1,0
2553,164,1,5,Delivered,2025-03-04,2025-03-04 02:59:45,734.01,22.0,22.3,163.68,30,1,0
2554,203,5,33,Delivered,2024-09-27,2024-09-27 14:30:21,597.33,20.0,0.0,0.0,50,1,0
2555,194,5,16,Delivered,2024-12-26,2024-12-26 01:56:52,265.77,0.0,0.0,0.0,5,1,1
2556,315,1,10,Delivered,2025-03-07,2025-03-07 13:47:20,766.19,32.0,22.49,172.32,0,1,0
2557,383,3,15,Delivered,2025-09-03,2025-09-03 10:31:38,379.1,0.0,16.64,63.08,0,0,
2558,105,5,12,Delivered,2024-03-14,2024-03-14 02:46:02,197.94,27.0,0.0,0.0,0,1,0
2559,407,1,4,Delivered,2024-12-10,2024-12-10 09:33:33,876.94,35.0,23.96,210.11,50,0,
2560,66,2,2,Cancelled,2024-08-31,2024-08-31 12:31:16,696.39,28.0,17.31,120.55,0,1,0
2561,52,3,8,Delivered,2025-05-14,2025-05-14 13:29:49,279.81,40.0,15.92,44.55,0,0,
2562,303,1,5,Delivered,2025-10-16,2025-10-16 01:19:17,442.33,22.0,23.24,102.8,10,1,0
2563,437,1,4,Cancelled,2025-05-25,2025-05-25 12:04:57,371.34,35.0,21.65,80.4,15,0,
2564,174,1,12,Delivered,2025-11-03,2025-11-03 23:54:12,648.0,27.0,20.01,129.66,0,1,0
2565,227,2,12,Delivered,2024-01-09,2024-01-09 13:52:20,226.33,27.0,16.92,38.3,0,1,0
2566,133,5,6,Delivered,2025-07-02,2025-07-02 12:27:30,285.15,30.0,0.0,0.0,25,1,0
2567,96,3,7,Delivered,2025-12-16,2025-12-16 20:35:47,487.57,25.0,19.48,94.98,0,1,0
2568,266,2,21,Delivered,2025-01-05,2025-01-05 22:59:02,375.34,20.0,16.68,62.61,15,0,
2569,229,5,4,Delivered,2024-02-07,2024-02-07 12:21:35,894.82,35.0,0.0,0.0,50,0,
2570,141,1,7,Delivered,2025-08-19,2025-08-19 23:37:45,144.64,25.0,22.87,33.08,0,1,0
2571,346,5,3,Delivered,2025-06-07,2025-06-07 20:48:22,833.07,45.0,0.0,0.0,20,0,
2572,8,3,4,Delivered,2024-01-31,2024-01-31 21:25:08,727.68,35.0,15.53,113.01,30,1,0
2573,63,1,12,Delivered,2025-06-23,2025-06-23 21:39:53,564.09,27.0,21.57,121.67,0,1,0
2574,218,1,2,Delivered,2024-09-18,2024-09-18 14:21:15,301.73,28.0,24.36,73.5,50,0,
2575,500,1,18,Delivered,2025-07-26,2025-07-26 17:51:30,190.64,20.0,23.42,44.65,0,0,
2576,190,1,9,Delivered,2025-09-18,2025-09-18 23:39:38,836.94,0.0,20.45,171.15,20,1,0
2577,205,2,22,Delivered,2025-07-14,2025-07-14 17:09:35,283.17,22.0,16.17,45.79,5,1,0
2578,145,3,9,Delivered,2024-03-18,2024-03-18 10:31:50,606.83,42.0,17.01,103.22,0,1,0
2579,377,1,11,Delivered,2025-10-06,2025-10-06 19:38:22,621.25,0.0,23.45,145.68,0,0,
2580,326,2,6,Delivered,2025-08-27,2025-08-27 16:57:18,593.04,30.0,15.65,92.81,0,1,0
2581,404,5,35,Delivered,2024-11-10,2024-11-10 11:36:09,436.45,38.0,0.0,0.0,0,0,
2582,262,2,16,Delivered,2024-07-20,2024-07-20 12:09:16,508.93,20.0,16.12,82.04,0,1,1
2583,22,2,28,Delivered,2024-11-29,2024-11-29 19:30:03,623.84,20.0,17.83,111.23,50,1,0
2584,192,4,7,Delivered,2024-01-07,2024-01-07 19:30:08,416.17,25.0,12.17,50.65,10,0,
2585,180,4,5,Delivered,2024-02-24,2024-02-24 23:10:07,437.56,22.0,12.49,54.65,30,1,0
2586,287,4,9,Delivered,2025-06-27,2025-06-27 21:49:09,746.77,42.0,14.68,109.63,30,1,0
2587,126,2,9,Delivered,2024-11-19,2024-11-19 12:09:35,874.21,42.0,17.05,149.05,0,0,
2588,289,3,19,Delivered,2025-05-05,2025-05-05 19:27:05,236.17,20.0,16.69,39.42,0,1,0
2589,354,3,5,Delivered,2025-02-28,2025-02-28 12:16:39,427.68,22.0,18.6,79.55,0,1,0
2590,21,3,3,Delivered,2024-09-16,2024-09-16 21:28:00,370.95,45.0,15.34,56.9,10,0,
2591,90,2,6,Delivered,2025-05-29,2025-05-29 15:05:11,547.11,30.0,17.77,97.22,0,1,0
2592,73,2,1,Delivered,2024-02-29,2024-02-29 21:53:16,270.88,30.0,17.88,48.43,0,0,
2593,126,2,9,Delivered,2025-06-15,2025-06-15 14:29:30,841.99,42.0,16.61,139.85,30,0,
2594,430,1,22,Delivered,2024-08-18,2024-08-18 12:59:59,461.92,22.0,22.88,105.69,0,0,
2595,336,2,4,Delivered,2024-12-28,2024-12-28 12:54:00,224.03,35.0,15.36,34.41,10,0,
2596,70,1,6,Cancelled,2025-01-20,2025-01-20 22:07:17,164.56,30.0,22.04,36.27,0,1,0
2597,394,1,9,Delivered,2025-04-24,2025-04-24 13:10:42,367.31,42.0,22.7,83.38,5,1,0
2598,76,1,15,Delivered,2025-10-11,2025-10-11 19:49:24,567.26,22.0,21.87,124.06,20,1,0
2599,490,2,24,Delivered,2024-07-30,2024-07-30 23:32:38,687.58,20.0,16.12,110.84,0,1,0
2600,19,4,2,Delivered,2025-11-20,2025-11-20 15:02:29,158.86,28.0,13.3,21.13,0,1,0
2601,4,1,13,Delivered,2024-02-14,2024-02-14 14:37:35,535.93,25.0,22.99,123.21,50,1,0
2602,21,1,3,Delivered,2025-08-01,2025-08-01 12:19:50,466.18,45.0,23.31,108.67,50,1,0
2603,4,4,13,Delivered,2024-12-15,2024-12-15 19:38:59,504.96,25.0,12.09,61.05,30,1,0
2604,229,1,4,Delivered,2025-03-14,2025-03-14 18:22:53,382.36,35.0,22.27,85.15,25,1,0
2605,247,3,6,Delivered,2024-03-18,2024-03-18 18:40:40,327.35,30.0,15.9,52.05,0,1,0
2606,66,1,2,Delivered,2024-01-27,2024-01-27 21:28:44,378.65,28.0,23.63,89.47,0,1,0
2607,335,4,14,Delivered,2025-01-23,2025-01-23 18:40:10,162.22,25.0,13.27,21.53,5,1,0
2608,34,1,8,Delivered,2024-06-21,2024-06-21 00:02:37,744.1,40.0,22.98,170.99,20,1,0
2609,92,2,29,Delivered,2025-10-28,2025-10-28 13:07:57,253.67,20.0,15.66,39.72,0,0,
2610,15,1,7,Delivered,2025-10-29,2025-10-29 19:11:59,443.16,0.0,21.04,93.24,25,0,
2611,168,4,18,Delivered,2024-08-30,2024-08-30 14:12:02,642.15,20.0,13.51,86.75,0,0,
2612,288,1,8,Delivered,2025-05-29,2025-05-29 22:06:37,557.11,40.0,23.13,128.86,0,0,
2613,102,1,24,Delivered,2024-10-15,2024-10-15 20:26:03,460.36,20.0,24.49,112.74,0,0,
2614,80,2,2,Delivered,2024-02-22,2024-02-22 16:15:30,149.67,28.0,16.89,25.28,0,1,0
2615,202,1,2,Rejected,2025-02-12,2025-02-12 14:36:21,545.64,28.0,22.11,120.64,0,0,
2616,171,2,7,Delivered,2025-12-20,2025-12-20 20:27:19,209.21,25.0,15.94,33.35,50,1,0
2617,127,4,22,Cancelled,2025-03-23,2025-03-23 21:45:21,236.02,22.0,12.58,29.69,10,0,
2618,119,1,10,Cancelled,2024-08-06,2024-08-06 13:02:47,807.86,32.0,20.23,163.43,20,1,1
2619,330,2,13,Refunded,2025-03-07,2025-03-07 14:25:10,476.4,25.0,17.24,82.13,0,0,
2620,314,2,5,Delivered,2024-11-18,2024-11-18 10:12:50,176.82,22.0,16.96,29.99,0,1,1
2621,376,1,9,Delivered,2024-09-11,2024-09-11 21:23:56,399.85,42.0,21.08,84.29,0,0,
2622,282,1,12,Delivered,2025-01-24,2025-01-24 22:11:12,673.8,27.0,24.02,161.85,0,1,0
2623,326,2,6,Delivered,2024-12-25,2024-12-25 10:52:04,475.83,30.0,17.36,82.6,0,0,
2624,314,1,5,Delivered,2024-12-11,2024-12-11 13:53:56,322.78,22.0,24.82,80.11,50,1,0
2625,3,1,2,Delivered,2025-01-23,2025-01-23 23:26:37,553.09,28.0,22.07,122.07,50,1,0
2626,405,4,11,Cancelled,2025-01-21,2025-01-21 14:18:01,189.62,28.0,13.42,25.45,0,1,0
2627,288,2,8,Delivered,2024-08-04,2024-08-04 12:28:37,375.44,40.0,16.05,60.26,0,0,
2628,155,1,24,Delivered,2024-05-29,2024-05-29 21:38:34,456.74,20.0,20.21,92.31,0,0,
2629,312,1,6,Delivered,2025-03-18,2025-03-18 17:13:40,199.6,30.0,21.08,42.08,25,1,0
2630,189,3,29,Delivered,2024-04-12,2024-04-12 16:50:40,1176.59,20.0,15.09,177.55,0,0,
2631,21,5,3,Delivered,2024-05-02,2024-05-02 01:41:20,305.43,45.0,0.0,0.0,0,0,
2632,239,4,17,Delivered,2025-05-07,2025-05-07 22:30:19,156.29,20.0,12.61,19.71,50,1,1
2633,284,1,5,Delivered,2025-03-27,2025-03-27 12:37:23,429.41,22.0,24.47,105.08,0,1,1
2634,152,1,22,Delivered,2024-02-12,2024-02-12 19:52:45,450.86,22.0,23.54,106.13,0,1,0
2635,315,2,10,Delivered,2025-11-02,2025-11-02 19:08:50,333.42,32.0,16.6,55.35,0,0,
2636,202,1,2,Delivered,2025-05-16,2025-05-16 20:20:44,562.6,28.0,20.01,112.58,20,0,
2637,336,5,4,Delivered,2025-04-14,2025-04-14 10:13:47,214.16,35.0,0.0,0.0,20,0,
2638,130,1,10,Delivered,2025-06-30,2025-06-30 22:52:30,572.11,32.0,24.51,140.22,0,0,
2639,342,1,1,Delivered,2024-08-07,2024-08-07 20:00:07,206.46,30.0,22.93,47.34,0,1,0
2640,17,1,6,Delivered,2024-10-08,2024-10-08 12:15:19,196.66,30.0,20.71,40.73,10,1,0
2641,270,3,5,Delivered,2025-12-27,2025-12-27 22:25:44,212.23,22.0,19.48,41.34,5,1,0
2642,454,5,14,Delivered,2024-04-03,2024-04-03 02:01:13,264.37,25.0,0.0,0.0,30,1,0
2643,411,3,7,Delivered,2025-03-24,2025-03-24 17:25:31,446.03,25.0,18.03,80.42,0,1,0
2644,380,2,7,Delivered,2024-09-27,2024-09-27 21:45:57,203.16,25.0,17.82,36.2,0,1,1
2645,368,1,1,Delivered,2024-06-21,2024-06-21 18:14:37,495.5,30.0,21.24,105.24,0,1,1
2646,126,1,9,Delivered,2025-01-03,2025-01-03 17:02:09,829.09,42.0,20.03,166.07,30,0,
2647,93,2,6,Delivered,2024-04-24,2024-04-24 14:33:22,357.03,30.0,17.43,62.23,0,1,0
2648,4,2,13,Delivered,2025-09-25,2025-09-25 01:18:07,360.87,25.0,15.52,56.01,0,1,0
2649,59,1,18,Delivered,2024-10-03,2024-10-03 23:25:51,258.76,20.0,20.46,52.94,0,1,0
2650,99,1,6,Delivered,2025-09-05,2025-09-05 19:21:11,518.95,30.0,23.64,122.68,0,1,0
2651,349,1,2,Delivered,2024-09-06,2024-09-06 23:30:07,468.94,28.0,21.33,100.02,0,1,0
2652,351,3,11,Delivered,2024-03-03,2024-03-03 12:22:25,258.06,28.0,19.57,50.5,0,1,0
2653,474,1,1,Delivered,2025-12-14,2025-12-14 22:21:06,309.26,30.0,22.2,68.66,30,0,
2654,298,2,19,Cancelled,2025-09-30,2025-09-30 13:29:16,337.43,20.0,16.56,55.88,10,1,0
2655,471,5,18,Delivered,2025-08-22,2025-08-22 23:22:24,367.82,20.0,0.0,0.0,0,0,
2656,500,1,18,Delivered,2025-11-30,2025-11-30 14:41:06,665.74,20.0,24.3,161.77,0,0,
2657,237,1,6,Delivered,2024-05-24,2024-05-24 14:02:36,615.13,30.0,23.98,147.51,50,1,0
2658,323,1,15,Delivered,2025-04-23,2025-04-23 19:43:44,277.77,22.0,20.53,57.03,0,1,0
2659,18,1,28,Delivered,2024-07-20,2024-07-20 16:04:33,451.08,20.0,20.82,93.91,15,1,0
2660,372,5,13,Delivered,2024-06-11,2024-06-11 13:28:05,641.09,25.0,0.0,0.0,0,1,1
2661,230,1,32,Delivered,2024-11-19,2024-11-19 19:43:41,617.78,20.0,22.93,141.66,0,1,0
2662,474,1,1,Delivered,2024-10-04,2024-10-04 13:55:42,234.48,30.0,22.0,51.59,30,1,0
2663,103,2,9,Delivered,2025-11-26,2025-11-26 11:35:46,481.02,42.0,17.54,84.37,0,1,0
2664,188,1,28,Delivered,2025-08-08,2025-08-08 22:09:45,160.59,20.0,20.69,33.23,0,0,
2665,76,2,15,Delivered,2024-01-27,2024-01-27 22:20:17,347.95,22.0,15.7,54.63,0,1,1
2666,362,2,4,Cancelled,2024-06-13,2024-06-13 19:13:42,230.11,35.0,16.94,38.98,0,1,1
2667,246,1,1,Delivered,2024-04-15,2024-04-15 21:37:57,150.92,0.0,21.63,32.64,0,1,0
2668,171,5,7,Delivered,2024-12-02,2024-12-02 12:24:56,252.07,25.0,0.0,0.0,20,1,0
2669,456,1,1,Delivered,2024-03-06,2024-03-06 22:23:49,426.3,30.0,23.36,99.58,20,1,1
2670,172,2,24,Delivered,2024-10-29,2024-10-29 13:56:26,280.36,20.0,17.03,47.75,0,1,0
2671,105,2,12,Pending,2024-05-04,2024-05-04 10:20:24,311.59,27.0,15.43,48.08,0,0,
2672,7,1,6,Cancelled,2025-04-09,2025-04-09 21:08:56,602.56,30.0,22.94,138.23,0,1,0
2673,286,1,34,Delivered,2024-03-15,2024-03-15 21:24:22,741.35,20.0,24.85,184.23,20,1,1
2674,487,3,6,Delivered,2024-01-18,2024-01-18 01:17:16,324.02,30.0,18.31,59.33,5,1,0
2675,52,3,8,Cancelled,2024-11-30,2024-11-30 20:08:22,392.97,40.0,15.45,60.71,0,1,0
2676,116,2,1,Delivered,2024-12-01,2024-12-01 14:17:35,288.16,30.0,17.2,49.56,0,0,
2677,455,2,10,Delivered,2025-11-14,2025-11-14 14:06:08,664.51,32.0,15.83,105.19,0,0,
2678,185,1,24,Delivered,2024-01-06,2024-01-06 21:06:36,252.6,20.0,24.99,63.12,50,1,1
2679,142,1,14,Delivered,2025-02-17,2025-02-17 21:36:39,581.61,25.0,24.77,144.06,0,1,0
2680,261,1,8,Delivered,2025-03-14,2025-03-14 17:22:42,544.95,40.0,24.98,136.13,50,1,0
2681,206,2,5,Delivered,2024-10-02,2024-10-02 23:37:20,387.24,22.0,17.37,67.26,0,1,0
2682,139,1,1,Delivered,2024-07-26,2024-07-26 13:29:01,155.16,0.0,23.31,36.17,0,1,0
2683,285,1,3,Cancelled,2025-12-05,2025-12-05 21:06:25,346.24,45.0,20.65,71.5,0,1,0
2684,123,2,21,Delivered,2025-11-20,2025-11-20 23:13:22,185.27,20.0,15.46,28.64,10,0,
2685,206,2,5,Delivered,2025-06-05,2025-06-05 16:12:21,254.64,22.0,17.4,44.31,0,1,0
2686,296,1,2,Delivered,2025-04-19,2025-04-19 22:29:00,197.57,28.0,21.54,42.56,0,0,
2687,367,5,10,Delivered,2025-03-04,2025-03-04 18:21:23,470.3,32.0,0.0,0.0,0,1,0
2688,146,1,14,Delivered,2024-01-12,2024-01-12 14:39:07,630.32,25.0,24.12,152.03,30,1,0
2689,407,3,4,Pending,2025-03-01,2025-03-01 17:41:05,411.2,35.0,15.92,65.46,0,0,
2690,84,3,16,Delivered,2025-05-29,2025-05-29 23:23:15,500.64,20.0,16.92,84.71,0,1,0
2691,147,1,13,Delivered,2025-02-11,2025-02-11 22:46:18,496.59,25.0,20.03,99.47,50,0,
2692,72,1,3,Delivered,2025-08-17,2025-08-17 15:44:43,563.72,45.0,22.8,128.53,0,0,
2693,442,1,2,Delivered,2024-09-27,2024-09-27 23:47:18,343.69,28.0,24.48,84.14,0,1,0
2694,64,1,11,Delivered,2024-04-12,2024-04-12 20:55:18,446.2,28.0,22.54,100.57,15,1,0
2695,114,2,24,Delivered,2024-06-06,2024-06-06 23:28:15,584.15,20.0,16.5,96.38,20,1,0
2696,398,1,7,Delivered,2024-08-07,2024-08-07 12:54:08,361.65,25.0,20.12,72.76,0,1,0
2697,446,5,19,Delivered,2024-02-09,2024-02-09 22:41:55,335.58,20.0,0.0,0.0,0,1,0
2698,202,2,2,Delivered,2025-08-15,2025-08-15 20:49:29,561.48,28.0,17.09,95.96,50,1,0
2699,185,1,24,Delivered,2024-09-17,2024-09-17 11:46:01,462.5,20.0,24.12,111.56,0,1,0
2700,59,1,18,Delivered,2024-03-13,2024-03-13 03:10:39,344.69,20.0,23.18,79.9,0,1,0
2701,123,1,21,Delivered,2025-05-29,2025-05-29 14:00:00,316.31,20.0,24.0,75.91,0,1,1
2702,55,1,5,Delivered,2025-01-14,2025-01-14 22:43:42,483.9,22.0,21.97,106.31,0,1,0
2703,31,2,5,Delivered,2025-07-21,2025-07-21 16:40:51,472.86,22.0,16.84,79.63,0,0,
2704,379,1,14,Delivered,2024-05-27,2024-05-27 19:10:13,209.48,25.0,20.91,43.8,0,0,
2705,487,2,6,Delivered,2025-05-29,2025-05-29 22:10:29,275.5,0.0,15.94,43.91,15,1,0
2706,325,1,13,Delivered,2025-02-21,2025-02-21 00:13:55,682.81,25.0,20.03,136.77,0,0,
2707,166,1,12,Pending,2024-03-22,2024-03-22 12:28:16,490.61,27.0,24.36,119.51,50,1,0
2708,228,5,11,Delivered,2024-06-07,2024-06-07 01:40:10,617.17,28.0,0.0,0.0,30,1,0
2709,351,4,11,Delivered,2024-08-18,2024-08-18 13:37:52,560.36,28.0,13.08,73.3,50,1,0
2710,170,2,2,Delivered,2025-11-05,2025-11-05 22:02:36,674.29,28.0,15.22,102.63,0,0,
2711,372,3,13,Delivered,2024-12-31,2024-12-31 22:04:09,353.04,25.0,15.16,53.52,0,1,0
2712,147,1,13,Delivered,2025-11-14,2025-11-14 14:58:39,252.04,25.0,20.86,52.58,25,0,
2713,101,1,5,Delivered,2024-05-14,2024-05-14 12:08:28,188.63,0.0,21.75,41.03,0,1,0
2714,323,2,15,Delivered,2024-07-27,2024-07-27 16:06:08,479.01,22.0,17.67,84.64,10,0,
2715,404,2,35,Delivered,2024-03-21,2024-03-21 18:35:10,509.91,38.0,15.63,79.7,0,0,
2716,308,2,6,Delivered,2024-05-21,2024-05-21 19:36:01,211.33,0.0,15.21,32.14,0,0,
2717,340,1,6,Cancelled,2025-04-18,2025-04-18 21:23:53,367.05,30.0,24.3,89.19,0,0,
2718,221,2,19,Delivered,2025-10-13,2025-10-13 14:46:32,458.93,20.0,17.21,78.98,10,1,1
2719,26,1,1,Cancelled,2025-05-27,2025-05-27 12:10:49,436.65,0.0,20.33,88.77,0,0,
2720,220,1,18,Cancelled,2024-03-25,2024-03-25 22:17:44,469.95,20.0,24.85,116.78,30,1,0
2721,202,1,2,Delivered,2024-08-21,2024-08-21 12:38:29,300.99,28.0,22.52,67.78,0,1,0
2722,328,1,7,Delivered,2025-01-06,2025-01-06 10:06:50,397.05,25.0,21.98,87.27,0,1,0
2723,10,1,1,Delivered,2024-05-14,2024-05-14 21:21:19,462.0,30.0,21.31,98.45,15,1,0
2724,353,1,12,Delivered,2024-09-15,2024-09-15 20:53:08,466.75,0.0,21.6,100.82,5,0,
2725,166,2,12,Delivered,2025-05-28,2025-05-28 20:21:20,134.59,27.0,16.04,21.59,30,1,0
2726,70,1,6,Delivered,2024-05-04,2024-05-04 21:24:06,312.42,30.0,21.62,67.55,10,1,0
2727,59,2,18,Refunded,2025-02-22,2025-02-22 20:56:01,487.87,20.0,15.56,75.91,0,1,0
2728,134,2,5,Delivered,2024-04-12,2024-04-12 23:37:39,1132.45,22.0,17.31,196.03,0,1,0
2729,65,5,26,Delivered,2025-02-15,2025-02-15 23:13:11,174.59,22.0,0.0,0.0,10,1,1
2730,270,2,5,Delivered,2024-06-05,2024-06-05 14:21:35,130.44,22.0,16.97,22.14,0,1,0
2731,460,1,2,Cancelled,2025-12-25,2025-12-25 14:22:48,419.22,28.0,22.89,95.96,0,1,0
2732,485,2,12,Delivered,2024-08-23,2024-08-23 12:22:47,505.8,27.0,16.79,84.92,0,1,0
2733,334,1,12,Delivered,2024-01-09,2024-01-09 19:52:12,275.7,27.0,20.98,57.84,5,1,0
2734,415,2,15,Delivered,2024-11-19,2024-11-19 10:05:40,572.68,22.0,16.99,97.3,20,1,0
2735,383,1,15,Delivered,2025-02-16,2025-02-16 13:32:19,340.55,22.0,21.13,71.96,0,0,
2736,106,4,5,Refunded,2024-08-19,2024-08-19 22:14:36,452.74,22.0,14.34,64.92,20,1,0
2737,252,1,21,Delivered,2025-05-21,2025-05-21 14:09:35,542.58,20.0,21.19,114.97,0,0,
2738,303,1,5,Delivered,2025-07-25,2025-07-25 20:33:19,227.66,22.0,22.6,51.45,0,1,0
2739,374,1,11,Delivered,2025-09-22,2025-09-22 12:37:01,241.16,0.0,24.47,59.01,5,1,0
2740,244,1,2,Delivered,2025-11-28,2025-11-28 20:03:53,192.85,28.0,24.19,46.65,20,1,0
2741,390,4,8,Delivered,2025-03-18,2025-03-18 13:33:17,614.74,40.0,14.29,87.85,30,1,0
2742,177,2,2,Delivered,2024-07-31,2024-07-31 17:36:44,430.3,28.0,16.54,71.17,50,1,0
2743,80,2,2,Delivered,2025-11-18,2025-11-18 12:28:44,404.99,28.0,15.63,63.3,0,1,0
2744,346,1,3,Delivered,2024-10-13,2024-10-13 19:35:38,378.93,45.0,22.87,86.66,25,1,0
2745,407,3,4,Delivered,2024-04-12,2024-04-12 12:04:06,961.21,35.0,16.91,162.54,0,1,0
2746,76,1,15,Delivered,2024-06-02,2024-06-02 20:30:14,424.02,22.0,23.79,100.87,0,1,0
2747,49,4,3,Delivered,2024-05-04,2024-05-04 11:07:45,869.61,45.0,13.81,120.09,20,0,
2748,110,1,15,Delivered,2025-06-24,2025-06-24 19:41:55,360.55,22.0,20.8,74.99,50,1,0
2749,135,1,5,Delivered,2024-10-10,2024-10-10 23:48:34,466.93,22.0,23.56,110.01,0,0,
2750,345,2,6,Delivered,2025-01-26,2025-01-26 19:35:49,316.49,30.0,15.1,47.79,0,1,0
2751,80,3,2,Delivered,2025-09-16,2025-09-16 21:09:52,538.56,28.0,19.67,105.93,20,0,
2752,456,1,1,Pending,2025-04-14,2025-04-14 13:52:06,227.95,30.0,23.94,54.57,0,1,0
2753,450,2,19,Delivered,2024-08-31,2024-08-31 23:49:42,203.23,20.0,16.24,33.0,0,1,0
2754,303,5,5,Delivered,2025-02-15,2025-02-15 19:05:02,260.05,22.0,0.0,0.0,0,1,1
2755,296,1,2,Delivered,2025-08-25,2025-08-25 13:25:53,410.89,28.0,24.01,98.65,0,1,0
2756,446,1,19,Delivered,2024-09-23,2024-09-23 13:30:48,284.8,20.0,20.74,59.07,10,1,0
2757,138,2,2,Delivered,2024-04-15,2024-04-15 21:20:16,475.58,28.0,17.39,82.7,0,1,0
